avg_yearly_temp
20.604506272536057
19.680250901442307
19.87623713566707
21.13993718073918
20.797811654897835
20.63090397761418
21.01910869891827
21.33111337515024
19.93401630108173
20.620211087740383
20.48328106219952
21.217238206129807
20.20818857046274
20.73609102689303
19.871985802283653
20.730630727914665
19.789402888371395
20.17577185997596
20.32305438701923
21.28184391902043
20.84074988731971
19.84382746769832
21.058805025540867
20.08387169471154
20.56615741436298
20.52356191781851
20.448091947115383
21.56781710111178
20.83216036283053
20.05298086313101
20.01573768028846
19.075144841120792
20.519066443810097
20.83056640625
20.96012761042668
21.26739971454327
21.90093289888822
21.76777062049279
20.780653733473557
20.97516103891226
