avg_yearly_temp
21.816024780273438
21.083721923828126
21.838192749023438
22.162635803222656
21.856948852539062
21.438653564453126
21.85120544433594
22.14641876220703
20.97545928955078
22.771275329589844
21.371505737304688
21.739996337890624
21.359967041015626
21.91691436767578
20.840213012695312
21.557093811035156
21.13331298828125
21.717680358886717
21.217025756835938
21.78662109375
22.222737121582032
21.488174438476562
21.75797119140625
20.573486328125
21.330018615722658
21.996621704101564
21.529981994628905
21.975361633300782
21.8832763671875
21.62444610595703
20.66063537597656
20.341383361816405
21.739210510253905
22.38579406738281
21.24218292236328
22.272434997558594
22.476347351074217
23.015966796875
22.195724487304688
22.35452880859375
