Year, Month, Monthly_MSL, Unverified, Linear_Trend, High_Conf., Low_Conf.
1948,4,-0.123,,-0.105,-0.097,-0.113,
1948,5,-0.060,,-0.105,-0.097,-0.113,
1948,6,-0.060,,-0.105,-0.096,-0.113,
1948,7,-0.063,,-0.104,-0.096,-0.113,
1948,8,-0.089,,-0.104,-0.096,-0.112,
1948,9,-0.097,,-0.104,-0.096,-0.112,
1948,10,-0.043,,-0.104,-0.096,-0.112,
1948,11,-0.080,,-0.104,-0.095,-0.112,
1948,12,-0.010,,-0.103,-0.095,-0.112,
1949,1,-0.042,,-0.103,-0.095,-0.111,
1949,2,-0.043,,-0.103,-0.095,-0.111,
1949,3,-0.148,,-0.103,-0.095,-0.111,
1949,4,-0.086,,-0.102,-0.094,-0.111,
1949,5,-0.091,,-0.102,-0.094,-0.110,
1949,6,-0.142,,-0.102,-0.094,-0.110,
1949,7,-0.109,,-0.102,-0.094,-0.110,
1949,8,-0.093,,-0.102,-0.094,-0.110,
1949,9,-0.127,,-0.101,-0.093,-0.109,
1949,10,-0.098,,-0.101,-0.093,-0.109,
1949,11,-0.086,,-0.101,-0.093,-0.109,
1949,12,-0.205,,-0.101,-0.093,-0.109,
1950,1,-0.149,,-0.101,-0.093,-0.108,
1950,2,-0.111,,-0.100,-0.092,-0.108,
1950,3,-0.242,,-0.100,-0.092,-0.108,
1950,4,-0.144,,-0.100,-0.092,-0.108,
1950,5,-0.188,,-0.100,-0.092,-0.108,
1950,6,-0.179,,-0.099,-0.092,-0.107,
1950,7,-0.161,,-0.099,-0.091,-0.107,
1950,8,-0.129,,-0.099,-0.091,-0.107,
1950,9,-0.097,,-0.099,-0.091,-0.107,
1950,10,-0.113,,-0.099,-0.091,-0.106,
1950,11,-0.034,,-0.098,-0.090,-0.106,
1950,12,-0.025,,-0.098,-0.090,-0.106,
1951,1,-0.088,,-0.098,-0.090,-0.106,
1951,2,-0.086,,-0.098,-0.090,-0.105,
1951,3,0.023,,-0.097,-0.090,-0.105,
1951,4,-0.068,,-0.097,-0.089,-0.105,
1951,5,-0.045,,-0.097,-0.089,-0.105,
1951,6,-0.033,,-0.097,-0.089,-0.104,
1951,7,-0.094,,-0.097,-0.089,-0.104,
1951,8,-0.074,,-0.096,-0.089,-0.104,
1951,9,-0.090,,-0.096,-0.088,-0.104,
1951,10,-0.070,,-0.096,-0.088,-0.104,
1951,11,-0.071,,-0.096,-0.088,-0.103,
1951,12,-0.092,,-0.095,-0.088,-0.103,
1952,1,-0.046,,-0.095,-0.088,-0.103,
1952,2,-0.050,,-0.095,-0.087,-0.103,
1952,3,-0.047,,-0.095,-0.087,-0.102,
1952,4,-0.098,,-0.095,-0.087,-0.102,
1952,5,-0.030,,-0.094,-0.087,-0.102,
1952,6,-0.078,,-0.094,-0.087,-0.102,
1952,7,-0.124,,-0.094,-0.086,-0.101,
